timestamp,voltage5V_v,usb_connected,brick_valid,servo_valid,periph_5V_OC,hipower_5V_OC
1043301905,5.10791,0,1,0,0,0
1043601909,5.12241,0,1,0,0,0
1043901905,5.13853,0,1,0,0,0
1044201934,5.13369,0,1,0,0,0
1044501909,5.08374,0,1,0,0,0
1044811937,5.08213,0,1,0,0,0
1045111937,5.14014,0,1,0,0,0
1045411937,5.09985,0,1,0,0,0
1045711951,5.11436,0,1,0,0,0
1046011943,5.15303,0,1,0,0,0
1046311982,5.10308,0,1,0,0,0
1046611945,5.11436,0,1,0,0,0
1046911948,5.09502,0,1,0,0,0
1047211930,5.14014,0,1,0,0,0
1047521905,5.07246,0,1,0,0,0
1047821928,5.08535,0,1,0,0,0
1048121905,5.08857,0,1,0,0,0
1048421938,5.10146,0,1,0,0,0
1048721905,5.06924,0,1,0,0,0
1049021913,5.12241,0,1,0,0,0
1049321905,5.08213,0,1,0,0,0
1049621905,5.06763,0,1,0,0,0
1049921940,5.1063,0,1,0,0,0
1050221905,5.10308,0,1,0,0,0
1050521905,5.07407,0,1,0,0,0
1050831943,5.10146,0,1,0,0,0
1051131951,5.11113,0,1,0,0,0
1051431994,5.11758,0,1,0,0,0
1051731947,5.12725,0,1,0,0,0
1052031918,5.11436,0,1,0,0,0
1052331937,5.10952,0,1,0,0,0
1052631937,5.11274,0,1,0,0,0
1052941905,5.09019,0,1,0,0,0
1053241905,5.08696,0,1,0,0,0
1053541923,5.08696,0,1,0,0,0
1053841905,5.08052,0,1,0,0,0
1054141905,5.08696,0,1,0,0,0
1054441905,5.08374,0,1,0,0,0
1054741930,5.08374,0,1,0,0,0
1055041906,5.07246,0,1,0,0,0
1055341905,5.09019,0,1,0,0,0
1055651961,5.09985,0,1,0,0,0
1055951951,5.07729,0,1,0,0,0
1056251974,5.09663,0,1,0,0,0
1056551944,5.11758,0,1,0,0,0
1056851917,5.11113,0,1,0,0,0
1057151937,5.06118,0,1,0,0,0
1057461905,5.09985,0,1,0,0,0
1057761905,5.08857,0,1,0,0,0
1058061905,5.1063,0,1,0,0,0
1058361911,5.08374,0,1,0,0,0
1058661905,5.07568,0,1,0,0,0
1058961923,5.07891,0,1,0,0,0
1059261929,5.11274,0,1,0,0,0
1059561905,5.11436,0,1,0,0,0
1059861908,5.08696,0,1,0,0,0
1060161905,5.09502,0,1,0,0,0
1060771970,5.10791,0,1,0,0,0
1061071945,5.10469,0,1,0,0,0
1061371952,5.08857,0,1,0,0,0
1061671951,5.10146,0,1,0,0,0
1061971937,5.10791,0,1,0,0,0
1062271939,5.09502,0,1,0,0,0
1062581905,5.07891,0,1,0,0,0
1062881905,5.07891,0,1,0,0,0
1063181905,5.09502,0,1,0,0,0
1063481909,5.09502,0,1,0,0,0
1063781905,5.09663,0,1,0,0,0
1064081905,5.06924,0,1,0,0,0
1064381905,5.08857,0,1,0,0,0
1064681905,5.06279,0,1,0,0,0
1064991962,5.14175,0,1,0,0,0
1065291940,5.11274,0,1,0,0,0
1065591956,5.10791,0,1,0,0,0
1065891953,5.10146,0,1,0,0,0
1066191917,5.11758,0,1,0,0,0
1066491937,5.10308,0,1,0,0,0
1066791968,5.12241,0,1,0,0,0
1067091986,5.1208,0,1,0,0,0
1067401905,5.07729,0,1,0,0,0
1067701905,5.08374,0,1,0,0,0
1068001905,5.07246,0,1,0,0,0
1068301905,5.10469,0,1,0,0,0
1068601919,5.09341,0,1,0,0,0
1068901905,5.06118,0,1,0,0,0
1069201910,5.07568,0,1,0,0,0
1069511917,5.12725,0,1,0,0,0
1069811937,5.12563,0,1,0,0,0
1070111948,5.10146,0,1,0,0,0
1070411943,5.11758,0,1,0,0,0
1070711972,5.1208,0,1,0,0,0
1071011917,5.11758,0,1,0,0,0
1071311937,5.11274,0,1,0,0,0
1071611937,5.09663,0,1,0,0,0
1071911937,5.11758,0,1,0,0,0
1072221919,5.10146,0,1,0,0,0
1072521905,5.08213,0,1,0,0,0
1072821949,5.06602,0,1,0,0,0
1073121905,5.04023,0,1,0,0,0
1073421905,5.08857,0,1,0,0,0
1073721914,5.07085,0,1,0,0,0
1074021905,5.08052,0,1,0,0,0
1074321906,5.08052,0,1,0,0,0
1074621905,5.08374,0,1,0,0,0
1074921943,5.07568,0,1,0,0,0
1075221905,5.08696,0,1,0,0,0
1075531962,5.10308,0,1,0,0,0
1075831917,5.06602,0,1,0,0,0
1076131937,5.09341,0,1,0,0,0
1076431962,5.08857,0,1,0,0,0
1076731941,5.10146,0,1,0,0,0
1077031940,5.09502,0,1,0,0,0
1077331917,5.10469,0,1,0,0,0
1077631978,5.10308,0,1,0,0,0
1077931939,5.10308,0,1,0,0,0
1078231937,5.12241,0,1,0,0,0
1078541951,5.07891,0,1,0,0,0
1078841905,5.05474,0,1,0,0,0
1079141905,5.05474,0,1,0,0,0
1079441905,5.08535,0,1,0,0,0
1079741905,5.08374,0,1,0,0,0
1080041905,5.08535,0,1,0,0,0
1080341905,5.10791,0,1,0,0,0
1080641905,5.11758,0,1,0,0,0
1080941905,5.09502,0,1,0,0,0
1081241905,5.11436,0,1,0,0,0
1081551944,5.0918,0,1,0,0,0
1081851947,5.09824,0,1,0,0,0
1082151989,5.10469,0,1,0,0,0
1082451943,5.0918,0,1,0,0,0
1082751944,5.13047,0,1,0,0,0
1083051937,5.04829,0,1,0,0,0
1083351937,5.11274,0,1,0,0,0
1083651917,5.09824,0,1,0,0,0
1083961906,5.1063,0,1,0,0,0
1084261906,5.12725,0,1,0,0,0
1084561922,5.10469,0,1,0,0,0
1084861905,5.1208,0,1,0,0,0
1085161905,5.11436,0,1,0,0,0
1085461905,5.05957,0,1,0,0,0
1085761908,5.11436,0,1,0,0,0
1086061905,5.08857,0,1,0,0,0
1086361909,5.11758,0,1,0,0,0
1086671919,5.11758,0,1,0,0,0
1086971943,5.09663,0,1,0,0,0
1087271948,5.13691,0,1,0,0,0
1087571950,5.12725,0,1,0,0,0
1087871962,5.09824,0,1,0,0,0
1088171980,5.11274,0,1,0,0,0
1088471917,5.11758,0,1,0,0,0
1088771938,5.10952,0,1,0,0,0
1089071937,5.11758,0,1,0,0,0
1089371938,5.08535,0,1,0,0,0
1089681905,5.09502,0,1,0,0,0
1089981906,5.11274,0,1,0,0,0
1090281905,5.10952,0,1,0,0,0
1090581905,5.10308,0,1,0,0,0
1090881911,5.09985,0,1,0,0,0
1091181905,5.10791,0,1,0,0,0
1091481906,5.1208,0,1,0,0,0
1091781905,5.10791,0,1,0,0,0
1092081907,5.0499,0,1,0,0,0
1092391937,5.10791,0,1,0,0,0
1092691969,5.11758,0,1,0,0,0
1092991917,5.10791,0,1,0,0,0
1093291937,5.07729,0,1,0,0,0
1093592006,5.11113,0,1,0,0,0
1093891937,5.0918,0,1,0,0,0
1094191943,5.11758,0,1,0,0,0
1094491917,5.1208,0,1,0,0,0
1094791937,5.11113,0,1,0,0,0
1095091937,5.07085,0,1,0,0,0
1095391945,5.08052,0,1,0,0,0
1095701941,5.11113,0,1,0,0,0
1096001905,5.07407,0,1,0,0,0
1096301906,5.10469,0,1,0,0,0
1096601905,5.10308,0,1,0,0,0
1096901905,5.07891,0,1,0,0,0
1097201905,5.08052,0,1,0,0,0
1097501913,5.10791,0,1,0,0,0
1097801909,5.11113,0,1,0,0,0
1098101905,5.10469,0,1,0,0,0
1098401940,5.1063,0,1,0,0,0
1098711937,5.11436,0,1,0,0,0
1099011937,5.07568,0,1,0,0,0
1099311942,5.10146,0,1,0,0,0
1099611937,5.11597,0,1,0,0,0
1099911968,5.11758,0,1,0,0,0
1100211945,5.05957,0,1,0,0,0
1100511944,5.10952,0,1,0,0,0
1100811917,5.09985,0,1,0,0,0
1101111966,5.09985,0,1,0,0,0
1101421953,5.09663,0,1,0,0,0
1101721905,5.09341,0,1,0,0,0
1102021905,5.08857,0,1,0,0,0
1102321905,5.08535,0,1,0,0,0
1102621922,5.11436,0,1,0,0,0
1102931937,5.10308,0,1,0,0,0
1103231937,5.10146,0,1,0,0,0
1103531972,5.14014,0,1,0,0,0
1103831938,5.10791,0,1,0,0,0
1104131926,5.13047,0,1,0,0,0
1104431937,5.10146,0,1,0,0,0
1104731958,5.07891,0,1,0,0,0
1105031979,5.07407,0,1,0,0,0
1105331944,5.08696,0,1,0,0,0
1105641916,5.10146,0,1,0,0,0
1105941905,5.10952,0,1,0,0,0
1106241905,5.09502,0,1,0,0,0
1106541905,5.08696,0,1,0,0,0
1106841920,5.06279,0,1,0,0,0
1107141910,5.10791,0,1,0,0,0
1107451942,5.09663,0,1,0,0,0
1107751983,5.0918,0,1,0,0,0
1108051954,5.0918,0,1,0,0,0
1108351944,5.08535,0,1,0,0,0
1108651945,5.06763,0,1,0,0,0
1108951925,5.10791,0,1,0,0,0
1109251955,5.07891,0,1,0,0,0
1109551971,5.08535,0,1,0,0,0
1109861905,5.11113,0,1,0,0,0
1110161905,5.09824,0,1,0,0,0
1110461905,5.11919,0,1,0,0,0
1110761905,5.10308,0,1,0,0,0
1111061905,5.13047,0,1,0,0,0
1111361905,5.12402,0,1,0,0,0
1111661905,5.10952,0,1,0,0,0
1111961905,5.09985,0,1,0,0,0
1112261905,5.10308,0,1,0,0,0
1112571939,5.07246,0,1,0,0,0
1112871969,5.08696,0,1,0,0,0
1113171938,5.07407,0,1,0,0,0
1113471937,5.09341,0,1,0,0,0
1114071937,5.06763,0,1,0,0,0
1114371944,5.07568,0,1,0,0,0
1114671944,5.13369,0,1,0,0,0
1114971993,5.10469,0,1,0,0,0
1115281905,5.13853,0,1,0,0,0
1115581928,5.1208,0,1,0,0,0
1115881905,5.13369,0,1,0,0,0
1116181908,5.12563,0,1,0,0,0
1116481919,5.1208,0,1,0,0,0
1116781905,5.1063,0,1,0,0,0
1117081905,5.10791,0,1,0,0,0
1117381905,5.09824,0,1,0,0,0
1117681905,5.13691,0,1,0,0,0
1117981905,5.10469,0,1,0,0,0
1118281905,5.10791,0,1,0,0,0
1118591952,5.11436,0,1,0,0,0
1118891937,5.09019,0,1,0,0,0
1119191944,5.09663,0,1,0,0,0
1119491944,5.07891,0,1,0,0,0
1119791944,5.09502,0,1,0,0,0
1120091917,5.10469,0,1,0,0,0
1120391975,5.09341,0,1,0,0,0
1120691993,5.08857,0,1,0,0,0
1120991937,5.09663,0,1,0,0,0
1121291942,5.11113,0,1,0,0,0
1121601905,5.14014,0,1,0,0,0
1121901906,5.11113,0,1,0,0,0
1122201905,5.09663,0,1,0,0,0
1122501905,5.10146,0,1,0,0,0
1122801937,5.09341,0,1,0,0,0
1123101905,5.08857,0,1,0,0,0
1123401916,5.13853,0,1,0,0,0
1123701905,5.09824,0,1,0,0,0
1124001905,5.1208,0,1,0,0,0
1124301954,5.12886,0,1,0,0,0
1124611944,5.08374,0,1,0,0,0
1124911968,5.03701,0,1,0,0,0
1125211939,5.11274,0,1,0,0,0
1125511975,5.08857,0,1,0,0,0
1125811946,5.07085,0,1,0,0,0
1126111939,5.09985,0,1,0,0,0
1126411981,5.09985,0,1,0,0,0
1126711918,5.09341,0,1,0,0,0
1127021905,5.08052,0,1,0,0,0
1127321906,5.11274,0,1,0,0,0
1127621905,5.11113,0,1,0,0,0
1127921905,5.09663,0,1,0,0,0
1128221922,5.12725,0,1,0,0,0
1128521905,5.10308,0,1,0,0,0
1128821905,5.08857,0,1,0,0,0
1129121905,5.11274,0,1,0,0,0
1129431945,5.08857,0,1,0,0,0
1129731966,5.10791,0,1,0,0,0
1130031977,5.07729,0,1,0,0,0
1130331951,5.09341,0,1,0,0,0
1130631945,5.12725,0,1,0,0,0
1130931937,5.09824,0,1,0,0,0
1131231937,5.08535,0,1,0,0,0
1131541905,5.09019,0,1,0,0,0
1131841905,5.11113,0,1,0,0,0
1132141915,5.06118,0,1,0,0,0
1132441910,5.13369,0,1,0,0,0
1132741905,5.09824,0,1,0,0,0
1133041905,5.11436,0,1,0,0,0
1133341926,5.13369,0,1,0,0,0
1133641907,5.13369,0,1,0,0,0
1133951940,5.12725,0,1,0,0,0
1134251957,5.08535,0,1,0,0,0
1134551917,5.07568,0,1,0,0,0
1134851931,5.08857,0,1,0,0,0
1135151948,5.05312,0,1,0,0,0
1135451937,5.07891,0,1,0,0,0
1135751968,5.12886,0,1,0,0,0
1136051948,5.07568,0,1,0,0,0
1136361905,5.10146,0,1,0,0,0
1136661929,5.1208,0,1,0,0,0
1136961914,5.10952,0,1,0,0,0
1137261905,5.1208,0,1,0,0,0
1137561905,5.12402,0,1,0,0,0
1137861926,5.10952,0,1,0,0,0
1138161906,5.1063,0,1,0,0,0
1138471937,5.09502,0,1,0,0,0
1138771939,5.06279,0,1,0,0,0
1139071941,5.08213,0,1,0,0,0
1139371977,5.07891,0,1,0,0,0
1139671917,5.08535,0,1,0,0,0
1139971956,5.09824,0,1,0,0,0
1140271937,5.08696,0,1,0,0,0
1140571938,5.10308,0,1,0,0,0
1140871944,5.08857,0,1,0,0,0
1141171963,5.07568,0,1,0,0,0
1141481909,5.11274,0,1,0,0,0
1141781905,5.1063,0,1,0,0,0
1142081905,5.11597,0,1,0,0,0
1142381905,5.10308,0,1,0,0,0
1142681905,5.11758,0,1,0,0,0
1142981905,5.11113,0,1,0,0,0
1143281905,5.11758,0,1,0,0,0
1143581916,5.10469,0,1,0,0,0
1143891945,5.12563,0,1,0,0,0
1144191945,5.07729,0,1,0,0,0
1144491929,5.11436,0,1,0,0,0
1144791937,5.12725,0,1,0,0,0
1145091938,5.1208,0,1,0,0,0
1145391937,5.11113,0,1,0,0,0
1145701917,5.12241,0,1,0,0,0
1146001905,5.10791,0,1,0,0,0
1146301919,5.1353,0,1,0,0,0
1146601916,5.1208,0,1,0,0,0
1146901905,5.09824,0,1,0,0,0
1147201919,5.1208,0,1,0,0,0
1147501905,5.09824,0,1,0,0,0
1147801905,5.10308,0,1,0,0,0
1148101905,5.12563,0,1,0,0,0
1148411989,5.12725,0,1,0,0,0
1148711944,5.12241,0,1,0,0,0
1149011954,5.09502,0,1,0,0,0
1149311947,5.14175,0,1,0,0,0
1149611954,5.11758,0,1,0,0,0
1149911968,5.1063,0,1,0,0,0
1150221905,5.10308,0,1,0,0,0
1150521924,5.09502,0,1,0,0,0
1150821905,5.08535,0,1,0,0,0
1151121905,5.09824,0,1,0,0,0
1151421905,5.04829,0,1,0,0,0
1151721905,5.08696,0,1,0,0,0
1152321905,5.13208,0,1,0,0,0
1152621921,5.08535,0,1,0,0,0
1152921924,5.11436,0,1,0,0,0
1153232021,5.11758,0,1,0,0,0
1153531946,5.1063,0,1,0,0,0
1153831951,5.10952,0,1,0,0,0
1154131952,5.11274,0,1,0,0,0
1154431928,5.1063,0,1,0,0,0
1154731937,5.11113,0,1,0,0,0
1155031953,5.07568,0,1,0,0,0
1155331971,5.09824,0,1,0,0,0
1155631937,5.1063,0,1,0,0,0
1155931953,5.08374,0,1,0,0,0
1156241905,5.1208,0,1,0,0,0
1156541905,5.0918,0,1,0,0,0
1156841905,5.06602,0,1,0,0,0
1157141906,5.10308,0,1,0,0,0
1157441908,5.11113,0,1,0,0,0
1157741905,5.10469,0,1,0,0,0
1158041905,5.11113,0,1,0,0,0
1158341905,5.12725,0,1,0,0,0
1158641923,5.11436,0,1,0,0,0
1158941905,5.09341,0,1,0,0,0
1159251945,5.10952,0,1,0,0,0
1159551920,5.11758,0,1,0,0,0
1159851939,5.10952,0,1,0,0,0
1160151937,5.10146,0,1,0,0,0
1160451939,5.10146,0,1,0,0,0
1160751951,5.11436,0,1,0,0,0
1161051917,5.1063,0,1,0,0,0
1161351917,5.10469,0,1,0,0,0
1161651995,5.0918,0,1,0,0,0
1161951938,5.09502,0,1,0,0,0
1162261909,5.09019,0,1,0,0,0
1162561907,5.1208,0,1,0,0,0
1162861905,5.10791,0,1,0,0,0
1163161905,5.13047,0,1,0,0,0
1163461905,5.11597,0,1,0,0,0
1163761905,5.11597,0,1,0,0,0
1164061906,5.10952,0,1,0,0,0
1164361957,5.10952,0,1,0,0,0
1164661905,5.11113,0,1,0,0,0
1164961923,5.11436,0,1,0,0,0
1165271937,5.10791,0,1,0,0,0
1165571937,5.09019,0,1,0,0,0
1165871942,5.09985,0,1,0,0,0
1166171917,5.11113,0,1,0,0,0
1166471940,5.11113,0,1,0,0,0
1166771937,5.13047,0,1,0,0,0
1167081905,5.09663,0,1,0,0,0
1167381905,5.07568,0,1,0,0,0
1167681905,5.10469,0,1,0,0,0
1167981905,5.07568,0,1,0,0,0
1168281905,5.10469,0,1,0,0,0
1168581925,5.06763,0,1,0,0,0
1168881905,5.0918,0,1,0,0,0
1169181905,5.06763,0,1,0,0,0
1169491917,5.10146,0,1,0,0,0
1169791917,5.05957,0,1,0,0,0
1170091971,5.13047,0,1,0,0,0
1170391937,5.0918,0,1,0,0,0
1170691937,5.11919,0,1,0,0,0
1170991937,5.11436,0,1,0,0,0
1171291960,5.09985,0,1,0,0,0
1171591939,5.11113,0,1,0,0,0
1171891968,5.1208,0,1,0,0,0
1172201936,5.11274,0,1,0,0,0
1172501905,5.06602,0,1,0,0,0
1172801915,5.08857,0,1,0,0,0
1173101905,5.08535,0,1,0,0,0
1173401905,5.0918,0,1,0,0,0
1173701905,5.1063,0,1,0,0,0
1174001905,5.09985,0,1,0,0,0
1174311983,5.1063,0,1,0,0,0
1174611928,5.1772,0,1,0,0,0
1174911917,5.14819,0,1,0,0,0
1175211937,5.14819,0,1,0,0,0
1175511936,5.11436,0,1,0,0,0
1175811968,5.12241,0,1,0,0,0
1176111937,5.13047,0,1,0,0,0
1176411917,5.1498,0,1,0,0,0
1176721906,5.14658,0,1,0,0,0
1177021905,5.1208,0,1,0,0,0
